raw_data_id,Personen imRaum:,Temperature:,Humidity:
3411,0,18.1,66.8
3412,0,17.6,66.6
3413,0,18.1,67.6
3414,1,18.1,68.2
3415,1,17.2,67
3416,1,18.1,68
3417,1,18.1,67.6
3418,1,18.1,69.2
3419,1,18.1,68
3420,1,18.1,68.3
3421,1,18.1,68.2
3422,1,18.1,68.7
3423,1,18.1,69
3424,1,18,63.6
3425,1,17.9,67.5
3426,1,18.1,66.5
3427,1,18.2,66.3
3428,1,18.3,66.6
3429,1,18.4,66.3
3430,1,20,66.8
3431,1,18.7,66.2
3432,1,18.8,65.9
3433,1,18.8,65.7
3434,1,19,65.4
3435,1,19.1,65.3
3436,1,19.6,65.4
3437,1,19.3,64.9
3438,1,19.4,64.6
3439,1,19.4,65.4
3440,1,19.5,64.2
3441,1,19.6,64.5
3442,1,18.8,63.4
3443,1,19.7,64.3
3444,1,19.7,63.8
3445,1,19.7,64.2
3446,1,19.4,51
3447,1,18.7,45.4
3448,1,17.6,41.4
3449,1,15.9,41.4
3450,1,16.6,42.2
3451,1,16.7,44.2
3452,1,16.6,46.2
3453,1,17.2,50.9
3454,1,18.1,52.6
3455,1,18,53.5
3456,1,18.2,53.8
3457,1,17,44.9
3458,1,17,41.6
3459,1,16,36.8
3460,1,15.7,37.4
3461,1,15.6,41.8
3462,1,15.7,47.9
3463,1,15.8,56.2
3464,1,16.9,55.2
3465,1,16.4,43.2
3466,1,16.1,42.7
3467,1,16,40.7
3468,1,15.9,41.1
3469,1,15.6,40
3470,1,15.6,41.2
3471,1,15.4,40
3472,1,15.4,39.8
3473,1,15.3,38.8
3474,1,15.5,40.2
3475,1,15.6,41.7
3476,1,15.7,40.5
3477,1,15.5,41.6
3478,1,15.4,39.6
3479,1,15.4,39
3480,1,15.3,41.9
3481,1,15.6,42.2
3482,1,15.3,37.7
3483,1,15.3,39.2
3484,1,14.8,36.3
3485,1,14.8,37.2
3486,1,15,38.8
3487,1,15.2,38.3
3488,1,15.2,44
3489,1,16,48.1
3490,1,16.6,48.6
3491,1,17,48.9
3492,1,17.4,49.5
3493,1,17.7,49.7
3494,1,17.9,49.6
3495,1,18.1,49.8
3496,1,18.3,50.2
3497,1,18.1,50.5
3498,1,18.5,50.9
3499,1,18.6,51.2
3500,1,18.7,51.3
3501,1,18.8,51.3
3502,1,18.8,51.4
3503,1,18.9,51.6
3504,1,19,51.6
3505,1,19.4,52.5
3506,1,19.1,51.7
3507,1,19.1,52
3508,1,19,52
3509,1,19.1,52.4
3510,1,19.1,52.1
3511,1,19.1,52.5
3512,1,19,52.8
3513,1,19.1,52.9
3514,1,19.1,53.4
3515,1,19.1,53
3516,1,19.1,53.5
3517,1,19.1,53.8
3518,1,19.1,54
3519,1,19.1,54.8
3520,1,19.1,54.5
3521,1,19,54.7
3522,1,19.2,55.1
3523,1,19,55.3
3524,1,19,55.5
3525,1,19,55.8
3526,1,19,56
3527,1,18.9,56.3
3528,1,18.9,56.6
3529,1,18.9,56.5
3530,1,18.8,57.2
3531,1,18.9,57.2
3532,1,18.8,57.2
3533,1,18.7,57.4
3534,1,18.7,57.6
3535,1,18.7,57.7
3536,1,18.7,57.8
3537,1,18.7,57.7
3538,1,18.7,57.8
3539,1,18.8,58.4
3540,1,18.8,58.1
3541,1,19,58.1
3542,1,18.8,58.1
3543,1,18.8,58.2
3544,1,18.8,59.1
3545,1,18.9,58.7
3546,1,18.9,59
3547,1,18.9,58.9
3548,1,18.9,59
3549,2,19,59.1
3550,2,19,59.2
3551,2,19,59
3552,2,19.1,59.7
3553,2,19.2,59.2
3554,2,19.2,59.5
3555,2,19.2,59.1
3556,2,19.2,59.5
3557,2,19.2,59.7
3558,2,19.2,60.2
3559,2,19.3,60.2
3560,2,19.2,60.4
3561,2,19.2,60.9
3562,2,19.2,61.1
3563,2,19,60.8
3564,2,19.2,60.8
3565,2,19.2,61.1
3566,2,19.2,62.3
3567,2,19.2,63
3568,2,19.2,63.5
3569,2,19.2,64.5
3570,2,19.1,64.1
3571,2,19.1,64.1
3572,2,19.1,64.4
3573,2,19.1,64.8
3574,2,19,65
3575,2,19,65.3
3576,2,18.9,65.5
3577,2,18.9,65.7
3578,2,18.7,65.7
3579,2,18.9,66.1
3580,2,18.9,66.8
3581,2,18.8,66.2
3582,2,18.9,66.1
3583,2,18.8,65.5
3584,2,19,65.3
3585,2,18.9,65.2
3586,2,19,64.9
3587,2,19,65.1
3588,2,19.1,65.1
3589,2,19.1,65.2
3590,2,19.1,64.9
3591,2,19.2,64.9
3592,2,19.2,64.5
3593,2,19.1,64.5
3594,2,19.1,64.8
3595,2,19.2,64.5
3596,2,19.1,64.6
3597,2,19.2,64.5
3598,2,19.2,64.7
3599,2,19.2,65
3600,2,19.2,65.3
3601,2,19.2,65.4
3602,2,19.2,65.4
3603,2,19.2,65.5
3604,2,19.2,65.7
3605,2,19.2,65.7
3606,2,19.1,66
3607,2,19.1,66.2
3608,2,19.2,66.7
3609,2,19.1,67
3610,2,19,67.7
3611,2,19.1,68.1
3612,2,19,68.5
3613,2,19,68.8
3614,2,18.9,69
3615,2,18.9,69
3616,2,18.9,69.4
3617,2,18.9,69.5
3618,2,18.9,69.7
3619,2,18.8,70.4
3620,2,18.8,71.7
3621,2,18.8,71.5
3622,2,18.9,71
3623,2,18.8,71
3624,2,19,71
3625,2,18.8,70.9
3626,2,18.8,71.5
3627,2,18.8,71.2
3628,2,18.8,71
3629,2,18.8,70.7
3630,2,18.8,70.4
3631,2,18.9,70
3632,2,18.9,70.3
3633,2,19,69.8
3634,2,18.9,69.7
3635,2,19,69.5
3636,2,19.1,69.4
3637,2,19.1,69.8
3638,2,19.1,69.2
3639,2,19,69.7
3640,2,19.1,69.2
3641,2,19.1,69.1
3642,2,19.2,69.1
3643,2,19.2,69.4
3644,2,19.2,69.2
3645,2,19.2,69.5
3646,2,19.2,69.8
3647,2,19.2,70
3648,2,19.2,70
3649,2,18.9,70
3650,2,19.2,70.1
3651,2,19.2,70.2
3652,2,19.2,70.3
3653,2,19.2,70.5
3654,2,19.2,70.8
3655,2,19.1,71.3
3656,2,19.1,71.6
3657,2,19,71.8
3658,2,19.1,72.1
3659,2,19.1,72.5
3660,2,19,72.8
3661,2,19.2,72.9
3662,2,18.9,72.8
3663,2,19,73
3664,2,18.9,73.5
3665,2,18.9,73.5
3666,2,18.9,73.5
3667,2,18.9,73.7
3668,2,18.8,73.7
3669,2,18.8,74.2
3670,2,18.9,73.8
3671,2,18.9,73.8
3672,2,18.9,73.8
3673,2,18.8,73.5
3674,2,18.9,73.1
3675,2,18.9,72.9
3676,2,19,73.3
3677,2,19,73.1
3678,2,19.1,72.7
3679,2,19,72.2
3680,2,19.3,72.4
3681,2,19.1,72.1
3682,2,19.1,71.9
3683,2,19.1,71.8
3684,2,19.2,71.5
3685,2,19.2,71.5
3686,2,19.2,71.2
3687,2,19.3,71.2
3688,2,19.3,71.2
3689,2,19.3,71.5
3690,2,19.3,71.6
3691,2,19.3,71.7
3692,2,19.3,71.7
3693,2,19.3,71.7
3694,2,19.3,71.7
3695,2,19.2,71.8
3696,2,19.3,72
3697,2,19.3,72
3698,2,19.3,71.9
3699,2,19.2,72.1
3700,2,19.3,72.5
3701,2,19.2,72.8
3702,2,19.2,73
3703,2,19.2,73.8
3704,2,19.1,74.7
3705,1,19.1,73.8
3706,1,19.1,74.8
3707,1,19,74.4
3708,1,19.1,74.6
3709,1,19.1,74.8
3710,1,19.1,75
3711,1,19,75.4
3712,1,19,76.7
3713,1,18.9,74.6
3714,1,18.9,74.2
3715,1,19,74.4
3716,1,19,74.1
3717,1,18.8,73.5
3718,1,19.2,72.8
3719,1,19.2,72.2
3720,1,19.2,72.1
3721,1,19.2,72
3722,1,19.1,71.7
3723,1,19.2,71.8
3724,1,19.2,71.5
3725,1,19.2,71.3
3726,1,19.2,71.2
3727,1,19.2,71.1
3728,1,19,70.7
3729,1,19.3,70.5
3730,1,19.2,70.4
3731,1,19.3,70.1
3732,1,19.3,70.2
3733,1,19.3,70.1
3734,1,19.3,70.2
3735,1,19.3,70.3
3736,1,19.3,70.4
3737,1,19.3,70.6
3738,1,19.3,70.6
3739,1,19.3,70.3
3740,1,19.3,70.3
3741,1,19.3,70.3
3742,1,19.3,70.3
3743,1,19.2,70.7
3744,1,19.3,70.7
3745,1,19.2,70.8
3746,1,19.2,71.1
3747,1,19.1,71.1
3748,1,19.1,71.4
3749,1,19.1,71.5
3750,1,19,71.7
3751,1,19.3,71.8
3752,1,19,71.7
3753,1,19,71.6
3754,1,19.1,71.6
3755,1,19,71.2
3756,1,19.1,70.8
3757,1,19.3,70.3
3758,1,19.1,70.3
3759,1,19.2,70.5
3760,1,19.2,70.4
3761,1,19.2,70.4
3762,1,19.2,70.3
3763,1,19.2,70.2
3764,1,19.2,70.1
3765,1,19.3,70.1
3766,1,19.2,69.8
3767,1,19.2,69.3
3768,1,19.3,69
3769,1,19.3,69
3770,1,19.3,68.6
3771,1,19.4,69
3772,1,19.4,68.9
3773,1,19.4,69
3774,1,19.4,68.7
3775,1,19.6,68.7
3776,1,19.4,68.5
3777,1,19.4,68.4
3778,1,19.3,68.5
3779,1,19.4,68.5
3780,1,19.3,68.6
3781,1,19.4,68.7
3782,1,19.5,68.7
3783,1,19.3,68.9
3784,1,19.3,69.1
3785,1,19.3,69.3
3786,1,19.3,69.5
3787,1,19.3,69.6
3788,1,19.2,69.8
3789,1,19.2,70
3790,1,19.1,70.1
3791,1,19.1,70.1
3792,1,19.1,70.4
3793,1,18.9,70.4
3794,1,19,70.6
3795,1,18.9,70.5
3796,1,19.1,70.1
3797,1,19.1,69.8
3798,1,19.1,69.3
3799,1,19.1,69
3800,1,19.2,69.2
3801,1,19.2,69
3802,1,19.2,69.4
3803,1,19.1,68.9
3804,1,19.2,69.1
3805,1,19.3,69.2
3806,1,19.3,68.7
3807,1,19.3,68.7
3808,1,19.3,68.7
3809,1,19.4,68.5
3810,1,19.4,68.1
3811,1,19.4,68.1
3812,1,19.4,67.5
3813,1,19.4,67.9
3814,1,19.4,67.9
3815,1,19.4,67.7
3816,1,19.5,67.8
3817,1,19.5,67.7
3818,1,19.5,67.6
3819,1,19.4,67.5
3820,1,19.4,67.6
3821,1,19.4,67.7
3822,1,19.4,68
3823,1,19.3,67.9
3824,1,19.5,68
3825,1,19.4,68.5
3826,1,19.4,68.9
3827,1,19.3,69.1
3828,1,19.3,69.3
3829,1,19.3,69.5
3830,1,19.3,69.6
3831,1,19.2,69.5
3832,1,19.2,69.6
3833,1,19.2,69.7
3834,1,19.2,69.8
3835,1,19.2,69.5
3836,1,19,70
3837,1,19.2,69.2
3838,1,19,68.8
3839,1,19.2,68.7
3840,1,19.3,69.1
3841,1,19.3,68.8
3842,1,19.2,68.5
3843,1,19.3,68.9
3844,1,19.2,68.7
3845,1,19.3,69.7
3846,1,19.3,68.7
3847,1,19.3,68.7
3848,1,19.4,68.3
3849,1,19.4,68.2
3850,1,19.4,68
3851,1,19.7,68.2
3852,1,19.3,67.8
3853,1,19.5,67.9
3854,1,19.5,67.7
3855,1,19.4,67.5
3856,1,19.5,67.5
3857,1,19.7,67.6
3858,1,19.5,67.5
3859,1,19.4,67.3
3860,1,19.4,67.4
3861,1,19.4,67.5
3862,1,19.3,67.3
3863,1,19.4,67.7
3864,1,19.4,67.7
3865,1,19.4,67.6
3866,1,19.5,67.8
3867,1,19.4,68
3868,1,19.3,68.3
3869,1,19.3,68.5
3870,1,19.3,68.8
3871,1,19.3,68.8
3872,1,19.2,68.9
3873,1,19.2,69
3874,1,19.2,69
3875,1,19.2,69
3876,1,19.1,68.8
3877,1,19.2,68.8
3878,1,19.4,68.9
3879,1,19.3,68.7
3880,1,19.3,68.7
3881,1,19.2,68.8
3882,1,19.2,68.6
3883,1,19.3,68.8
3884,1,19.3,68.7
3885,1,19.3,68.6
3886,1,19.3,68.6
3887,1,19.3,67.7
3888,1,19.3,67.9
3889,1,19.4,68.2
3890,1,19.4,67.7
3891,1,19.4,68.3
3892,1,19.4,68.2
3893,1,19.4,67.9
3894,1,19.5,67.2
3895,1,19.5,67.7
3896,1,19.4,67.7
3897,1,19.5,67.8
3898,1,19.5,67.7
3899,1,19.4,67.6
3900,1,19.4,67.3
3901,1,19.5,67.6
3902,1,19.4,67.7
3903,1,19.4,67.9
3904,1,19.4,68
3905,1,19.4,68.2
3906,1,19.2,68.3
3907,1,19.3,68.8
3908,1,19.4,69.1
3909,1,19.3,69.5
3910,1,19.3,69.7
3911,1,19.3,70
3912,1,19.2,70.1
3913,1,19.2,70.1
3914,0,19.2,70.1
3915,0,19.2,69.5
3916,0,19.4,68.1
3917,0,19.2,67.1
3918,0,19.2,66.5
3919,0,19.1,66.1
3920,0,19.2,65.8
3921,1,19.2,66.1
3922,1,19.2,65.9
3923,1,18.2,50.8
3924,1,17,46.2
3925,1,15.8,46.7
3926,0,15.2,51
3927,0,15.1,52.9
3928,0,15.9,63.9
3929,0,16.9,64.2
3930,0,17.4,63.2
3931,0,17.8,63
3932,0,18,62.7
3933,0,18.2,62.4
3934,0,18.4,61.9
3935,0,18.5,61
3936,0,18.9,60.3
3937,0,19,59.8
3938,0,19,59.5
3939,0,19.1,59.4
3940,0,19.1,58.4
3941,0,19.5,58.5
3942,0,19.5,58.2
3943,0,19.2,58.1
3944,0,19.2,57.7
3945,0,19.3,57.5
3946,0,19.2,57.3
3947,0,19.3,57.4
3948,0,18.9,56.8
3949,0,19.3,56.8
3950,0,19.7,56.8
3951,0,19.2,56.5
3952,0,19.3,56.5
3953,0,19.6,56.4
3954,0,19.4,56.3
3955,0,19.4,56.6
3956,0,19.4,56.7
3957,0,19.4,56.5
3958,0,19.4,56.7
3959,0,19.4,57.2
3960,0,19.4,57.2
3961,0,19.4,57.2
3962,0,19.4,57.4
3963,0,19.3,57.5
3964,0,19.4,57.8
3965,0,19.4,57.9
3966,0,19.4,57.9
3967,0,19.4,58.1
3968,0,19.4,58.5
3969,0,19.4,58.7
3970,0,19.4,58.8
3971,0,19.3,59
3972,0,19.2,59.3
3973,0,19.2,59.4
3974,0,19.2,59.5
3975,0,19.2,59.5
3976,0,19.2,60.4
3977,0,19.2,59.7
3978,0,19.2,59.9
3979,0,19.2,60.1
3980,0,19.2,60
3981,0,19.5,60
3982,0,19.2,59.8
3983,0,19.2,59.8
3984,0,19,59.6
3985,0,19.2,59.5
3986,0,19.2,59.4
3987,0,19.3,59.4
3988,0,19.3,59.3
3989,0,19.3,59.3
3990,0,19.2,58.9
3991,0,19.3,59.6
3992,0,19.3,58.9
3993,0,19.4,59.1
3994,0,19.4,58.5
3995,0,19.3,58.4
3996,0,19.4,58.2
3997,0,19.4,58.1
3998,0,19.4,58.2
3999,0,19.4,58.3
4000,0,19.4,58.4
4001,0,19.3,58.6
4002,0,19.4,58.6
4003,0,19.4,68.9
4004,0,19.5,60.9
4005,0,19.4,59.9
4006,0,19.4,59.5
4007,0,19.4,59.7
4008,0,19.4,59.7
4009,0,19.4,59.3
4010,0,19.4,59.4
4011,0,19.4,59.4
4012,0,19.4,59.5
4013,0,19.4,59.7
4014,0,19.3,59.8
4015,0,19.3,59.9
4016,0,19.2,59.9
4017,0,19.2,60.2
4018,0,19.3,60
4019,0,19.3,59.7
4020,0,19.2,60.7
4021,0,19.1,59.9
4022,0,19.1,60
4023,0,19.1,60.1
4024,0,19.2,60.1
4025,0,19.1,60
4026,0,19.3,60
4027,0,19.1,59.6
4028,0,19.2,59.6
4029,0,19.2,59.3
4030,0,19.2,58.9
4031,0,19.2,59
4032,0,19.2,58.7
4033,0,19,58.7
4034,0,19.2,58.6
4035,0,19.2,58.5
4036,0,19.2,58.5
4037,0,19.3,58.4
4038,0,19.2,58.4
4039,0,19.3,58.3
4040,0,19.3,58.3
4041,0,19.3,58.3
4042,0,19.3,58.2
4043,0,19.3,58.1
4044,0,19.3,57.9
4045,0,19.2,58
4046,0,19.3,57.9
4047,0,19.2,58.2
4048,0,19.2,58.3
4049,0,19.2,58.1
4050,0,19.2,58.3
4051,0,19.2,58.4
4052,0,19.2,58.5
4053,0,19.2,58.6
4054,0,19.2,59.4
4055,0,19.2,58.7
4056,0,19.2,58.7
4057,0,19.2,58.7
4058,0,19.2,58.8
4059,0,19.2,58.9
4060,0,19.1,58.9
4061,0,19.1,59
4062,0,19.1,59
4063,0,19.1,58.9
4064,0,19,58.9
4065,0,19.2,58.9
4066,0,19.1,58.8
4067,0,19.1,58.8
4068,0,19.1,58.6
4069,0,19.1,58.6
4070,0,19.2,58.6
4071,0,19.1,58.6
4072,0,19,58.4
4073,0,19.2,58.4
4074,0,19.1,58.3
4075,0,19.3,58.3
4076,0,19.1,58.2
4077,0,19.2,58.4
4078,0,19.4,58.5
4079,0,19.2,58.4
4080,0,19.2,58.4
4081,0,19.2,58.3
4082,0,19.2,58.3
4083,0,19.2,58.3
4084,0,19.3,58.4
4085,0,19.2,58.4
4086,1,19.2,58.4
4087,1,19.2,58.4
4088,1,19.2,58.4
4089,1,19.3,58.5
4090,1,19.1,58.4
4091,1,19.2,58.6
4092,1,19.3,58.6
4093,1,19.2,58.6
4094,1,19.3,58.7
4095,1,19.2,58.6
4096,1,19.3,58.7
4097,1,19.3,58.8
4098,1,19.3,58.8
4099,1,19.2,58.7
4100,1,19.3,58.8
4101,1,19.2,58.8
4102,1,19.4,58.9
4103,1,19.2,58.8
4104,1,19.5,58.8
4105,1,19.4,58.8
4106,1,19.2,58.7
4107,1,19.2,58.7
4108,1,19.2,58.7
4109,1,19.2,58.6
4110,1,19.1,58.8
4111,1,19.1,59.2
4112,1,19.2,59.5
4113,1,19.3,59.6
4114,1,19.4,59.8
4115,1,19.2,59.9
4116,1,19.3,60.2
4117,1,19.6,60.4
4118,1,19.3,60.3
4119,1,19.3,60.3
4120,1,19.3,60.5
4121,1,19.2,60.9
4122,1,19.3,60.6
4123,1,19.4,57.5
4124,1,18,45.6
4125,1,18,55.9
4126,1,18.4,58
4127,1,18.8,57.7
4128,1,19,57.7
4129,1,19.2,57.8
4130,1,19.3,57.9
4131,1,19.4,57.9
4132,1,19.6,58.4
4133,1,19.7,58.4
4134,1,19.7,58.6
4135,1,19.9,58.4
4136,1,20,59.3
4137,1,19.9,58.8
4138,1,20.2,58.7
4139,1,20.2,58.8
4140,1,20.3,58.8
4141,1,20.4,58.6
4142,1,20.4,58.7
4143,1,20.5,58.6
4144,1,20.5,58.6
4145,1,20.6,59
4146,1,20.6,58.5
4147,1,20.7,58.5
4148,1,20.7,58.5
4149,1,20.8,59
4150,1,20.8,58.4
4151,1,20.8,58.4
4152,1,20.9,58.5
4153,1,20.9,58.5
4154,1,20.9,58.3
4155,1,20.9,58.4
4156,1,20.9,58.4
4157,1,20.9,58.5
4158,1,20.8,59.1
4159,1,20.8,58.4
4160,1,20.8,58.6
4161,1,20.9,58.8
4162,1,20.8,58.8
4163,1,20.8,59.1
4164,1,20.9,59.1
4165,1,20.8,59.2
4166,1,20.8,59.2
4167,1,20.8,59.3
4168,1,20.7,59.5
4169,1,20.7,59.9
4170,1,20.7,59.9
4171,1,20.7,60.2
4172,1,20,45.9
4173,1,18.6,45.5
4174,1,17.6,47
4175,1,16.8,48.4
4176,1,16.6,47.8
4177,1,16.9,49
4178,1,17,47.6
4179,1,17.2,47.5
4180,1,16.5,45.9
4181,1,17.2,53.6
4182,1,18,54.3
4183,1,18.5,54.1
4184,1,18.9,54.1
4185,1,19.2,54.1
4186,1,19.5,54.3
4187,1,19.7,54.7
4188,1,19.9,54.7
4189,1,20,54.9
4190,1,20.2,55.2
4191,1,20.3,55.4
4192,1,20.3,55.5
4193,1,20.4,55.7
4194,1,20.5,55.7
4195,1,20.7,55.8
4196,1,20.7,55.7
4197,1,20.8,55.9
4198,1,20.9,55.9
4199,1,21,55.9
4200,1,21,55.9
4201,1,21,55.9
4202,1,21,55.5
4203,1,21,55.6
4204,1,21,55.7
4205,1,21.1,55.9
4206,1,21.1,55.3
4207,1,21,55.8
4208,1,21.1,55.8
4209,1,21.1,55
4210,1,21.4,56.1
4211,1,21.1,55.7
4212,1,21.1,55.9
4213,1,21.1,55.9
4214,1,21.1,56.5
4215,1,21,56.6
4216,1,21.2,56.6
4217,1,21,56.6
4218,1,20.9,57.1
4219,1,21,57.1
4220,1,21,57.1
4221,1,20.9,57.3
4222,1,20.9,57.4
4223,1,20.8,57.5
4224,1,20.7,57.7
4225,1,20.9,58.2
4226,1,20.9,58.6
4227,1,20.9,58.6
4228,1,21,58.7
4229,1,20.9,58.6
4230,1,20.9,58.5
4231,1,20.9,58.7
4232,1,20.8,58.8
4233,1,20.8,58.8
4234,1,20.7,58.9
4235,1,20.7,59.1
4236,1,20.7,59.2
4237,1,20.7,59.2
4238,1,20.8,59.2
4239,1,20.8,59.3
4240,1,20.8,59.1
4241,1,20.8,59.2
4242,1,20.9,58.9
4243,1,20.9,59
4244,1,20.9,59
4245,1,21,58.9
4246,1,20.9,58.8
4247,1,21,59.1
4248,1,21,59
4249,1,20.9,58.9
4250,1,21,59
4251,2,21,59.5
4252,2,20.9,59
4253,2,21.1,59.3
4254,2,21.1,59.1
4255,2,21.1,59.2
4256,2,21.1,59.3
4257,2,21,59.3
4258,2,21,59.3
4259,2,21,59.4
4260,2,21,59.4
4261,2,21,59.5
4262,2,21,59.5
4263,2,21,59.6
4264,2,21,59.7
4265,2,21,59.7
4266,2,21,60.7
4267,2,21,60.1
4268,2,20.9,60
4269,2,20.9,60
4270,2,20.9,60
4271,2,20.8,59.9
4272,2,20.8,60
4273,2,20.8,60.2
4274,2,20.8,59.6
4275,2,20.8,60.4
4276,2,20.8,60.4
4277,2,20.7,60.7
4278,2,20.7,60.9
4279,2,20.7,61
4280,2,20.7,61.2
4281,2,20.7,61.3
4282,2,20.7,61
4283,2,20.7,61.3
4284,2,20.8,61.3
4285,2,20.7,61.6
4286,2,20.9,61.5
4287,2,20.7,61.5
4288,2,20.9,61.7
4289,2,20.9,61.5
4290,2,21,61.5
4291,2,21,61.5
4292,2,21,61.4
4293,2,21,61.4
4294,2,21.1,61.5
4295,2,21,61.4
4296,2,21.1,61.3
4297,2,21.1,61.4
4298,2,21.1,61.5
4299,2,21,61.6
4300,2,21.2,61.6
4301,2,21.1,61.6
4302,2,21,61.9
4303,2,20.9,62
4304,2,21.1,62.2
4305,2,21.1,62.3
4306,2,21.1,62.5
4307,2,21,62.7
4308,2,21,62.8
4309,2,21,62.7
4310,2,21.2,63
4311,2,21,63.3
4312,2,21,63.5
4313,2,21,63.9
4314,2,21,63.6
4315,2,21,63.7
4316,2,21,63.8
4317,2,20.9,63.7
4318,2,20.9,64
4319,2,20.9,63.9
4320,2,20.9,64.3
4321,2,20.9,64.3
4322,2,20.9,64.3
4323,2,20.8,64.2
4324,2,21,64.2
4325,2,20.8,63.9
4326,2,20.9,63.9
4327,2,20.9,64.3
4328,2,20.9,64.2
4329,2,20.9,64.2
4330,2,20.9,64.2
4331,2,20.9,64
4332,2,20.9,63.9
4333,2,20.9,64.2
4334,2,20.9,64.2
4335,2,21,64.3
4336,2,21,64.3
4337,2,21,64.2
4338,2,21,64.2
4339,2,21.1,64.3
4340,2,21.1,64.6
4341,2,21,64.1
4342,2,21,64
4343,2,21,63.9
4344,2,21,64.3
4345,2,21.1,63.9
4346,2,21.1,63.9
4347,2,21.1,63.5
4348,2,21.3,64
4349,2,21.1,64
4350,2,21,64
4351,2,21.1,64
4352,2,21.1,64.2
4353,2,21.1,64.4
4354,2,21.1,64.5
4355,2,21.1,64.2
4356,2,21.1,64.5
4357,2,21.1,64.5
4358,2,21,64.4
4359,2,21.1,64.7
4360,2,21,64.6
4361,2,21,64.9
4362,2,21,64.9
4363,2,21,65.1
4364,2,21,65.3
4365,2,21,65.8
4366,2,21,65.8
4367,2,21,65.6
4368,2,21,65.7
4369,2,21,65.7
4370,2,21,66.6
4371,2,21,65.7
4372,2,21.1,65.6
4373,2,21,65.5
4374,2,21,65.8
4375,2,21,65.7
4376,2,20.8,65.6
4377,2,21,65.7
4378,2,21,65.7
4379,2,21,65.8
4380,2,21.1,65.9
4381,2,21.1,65.9
4382,2,21.1,65.9
4383,2,21.1,65.6
4384,2,21.1,66.5
4385,2,21.1,66.2
4386,2,21.3,66
4387,2,21.2,66.1
4388,2,21.2,66
4389,2,21.2,65.8
4390,2,21.2,65.7
4391,2,21.2,65.9
4392,2,21.2,65.9
4393,2,21.2,65.6
4394,2,21.2,66.6
4395,2,21.2,65.7
4396,2,21.2,65.6
4397,2,21.2,65.6
4398,2,21.2,65.6
4399,2,21.2,65.7
4400,2,21.2,65.9
4401,2,21.3,65.9
4402,2,21.2,65.8
4403,2,21.2,66.2
4404,2,21.2,66.2
4405,2,21.2,66.5
4406,2,21.2,66.3
4407,2,21.3,66.3
4408,2,21.2,66.3
4409,2,21.2,66
4410,2,21.2,66.5
4411,1,21.3,66.5
4412,1,21.2,66.3
4413,1,21.3,66.3
4414,1,21.2,66.2
4415,1,21.2,65.9
4416,1,21.1,65.9
4417,1,21.2,65.9
4418,1,21.2,65.9
4419,1,21.1,65.7
4420,1,21.1,65.5
4421,1,21.1,65.6
4422,1,21.1,65.6
4423,1,21.1,65.4
4424,1,21.1,65.3
4425,1,21.1,65.6
4426,1,21.1,65.3
4427,1,21.1,65.5
4428,0,21.1,65.2
4429,0,21.1,65
4430,0,21,59.2
4431,0,21,59.1
4432,0,20.9,60.9
4433,1,21,61.6
4434,1,21.1,62
4435,1,20.3,51
4436,1,19,49.1
4437,1,18.4,50.8
4438,1,18,52
4439,1,17.7,53.2
4440,0,17.6,54
4441,0,17.3,52.2
4442,0,17.6,59.5
4443,0,18.4,59.5
4444,0,19,59.1
4445,0,19.3,58.8
4446,0,19.8,58.5
4447,0,19.7,58.1
4448,0,19.8,58.1
4449,0,19.9,57.9
4450,0,19.9,57.4
4451,0,19.9,57.6
4452,0,20,57.6
4453,0,20,57.7
4454,0,20.1,57.8
4455,0,20.1,57.8
4456,0,20.1,58
4457,0,20.1,58.2
4458,0,20,58.7
4459,0,20.2,59
4460,0,19.9,59.1
4461,0,19.9,59.3
4462,0,19.9,59.5
4463,0,19.8,59.6
4464,0,19.8,59.7
4465,0,19.8,59.8
4466,0,19.7,59.9
4467,0,19.7,59.9
4468,0,19.7,60.1
4469,0,19.7,60.2
4470,0,19.6,60.2
4471,0,19.6,60.2
4472,0,19.6,60.3
4473,0,19.6,60.2
4474,0,19.6,60.3
4475,0,19.4,60.2
4476,0,19.6,60.3
4477,0,19.6,60.3
4478,0,19.5,60.3
4479,0,19.6,61.2
4480,0,19.5,60.4
4481,0,19.5,60.5
4482,0,19.5,60.5
4483,0,19.5,60.5
4484,0,19.5,61
4485,0,19.5,60.5
4486,0,19.6,60.7
4487,0,19.5,60.3
4488,0,19.4,60.8
4489,0,19.5,60.9
4490,0,19.4,61.7
4491,0,19.4,60.9
4492,0,19.5,61
4493,0,19.4,60.9
4494,0,19.4,60.9
4495,0,19.4,60.8
4496,0,19.4,60.7
4497,0,19.4,60.6
4498,0,19.4,60.6
4499,0,19.6,60.7
4500,0,19.4,60.4
4501,0,19.3,60.2
4502,0,19.4,60.2
4503,0,19.4,60.1
4504,0,19.4,60.1
4505,0,19.4,60
4506,0,19.4,59.8
4507,0,19.4,60.6
4508,0,19.6,59.7
4509,0,19.4,59.6
4510,0,19.4,59.5
4511,0,19.4,59.3
4512,0,19.4,59.5
4513,0,19.3,59.5
4514,0,19.4,59.4
4515,0,19.4,59.5
4516,0,19.3,59.2
4517,0,19.3,59.2
4518,0,19.6,59.4
4519,0,19.3,59.3
4520,0,19.3,59.2
4521,0,19.3,59
4522,0,19.3,59
4523,0,19.3,58.9
4524,0,19.5,59.2
4525,0,19.3,59
