raw_data_id,IoT-HW-ID:,Temperature:,Humidity:,timestamp
6097,a13d7,19.8,75,1545675600
6098,a13d7,19.7,74.5,1545675720
6099,a13d7,19.8,74.4,1545675840
6100,a13d7,19.8,74.5,1545675960
6101,a13d7,19.8,74.7,1545676080
6102,a13d7,19.9,75.3,1545676200
6103,a13d7,19.9,76.2,1545676380
6104,a13d7,20.1,76.7,1545676500
6105,a13d7,20,75.8,1545676620
6106,a13d7,20,75.8,1545676740
6107,a13d7,19.9,76,1545676860
6108,a13d7,19.9,76,1545676980
6109,a13d7,19.8,76,1545677100
6110,a13d7,19.9,76.3,1545677220
6111,a13d7,19.8,75.7,1545677340
6112,a13d7,19.8,75.6,1545677460
6113,a13d7,19.8,76,1545677580
6114,a13d7,19.9,76.7,1545677700
6115,a13d7,19.9,76.5,1545677820
6116,a13d7,20,76.7,1545677940
6117,a13d7,19.9,76.2,1545678060
6118,a13d7,19.8,75.7,1545678180
6119,a13d7,19.8,75.5,1545678300
6120,a13d7,19.8,75.9,1545678420
6121,a13d7,19.7,76.2,1545678540
6122,a13d7,19.6,76.5,1545678660
6123,a13d7,19.6,76.4,1545678780
6124,a13d7,19.4,76.5,1545678900
6125,a13d7,19.5,76.6,1545679020
6126,a13d7,19.8,76.2,1545679140
6127,a13d7,19.8,75.2,1545679260
6128,a13d7,19.9,74.5,1545679380
6129,a13d7,19.9,74.3,1545679500
6130,a13d7,20,74.2,1545679620
6131,a13d7,20,73.8,1545679800
6132,a13d7,20.1,73.5,1545679920
6133,a13d7,20.1,73.8,1545680040
6134,a13d7,20.2,73.5,1545680160
6135,a13d7,20.2,73,1545680280
6136,a13d7,20.2,73.7,1545680400
6137,a13d7,20.2,74.1,1545680520
6138,a13d7,20.2,72.7,1545680640
6139,a13d7,20.2,71.9,1545680760
6140,a13d7,20.2,72.1,1545680880
6141,a13d7,20.2,72.1,1545681000
6142,a13d7,20.3,72.2,1545681120
6143,a13d7,20.3,70.5,1545681240
6144,a13d7,20.3,70.1,1545681360
6145,a13d7,20.3,70.2,1545681480
6146,a13d7,20.3,70.1,1545681600
6147,a13d7,20.3,70.5,1545681720
6148,a13d7,20.3,70.7,1545681840
6149,a13d7,20.3,70,1545681960
6150,a13d7,20.2,69.8,1545682080
6151,a13d7,20.1,69.8,1545682200
6152,a13d7,20.3,70.5,1545682320
6153,a13d7,20.2,70.2,1545682440
6154,a13d7,20.2,70.4,1545682560
6155,a13d7,20.2,70.4,1545682680
6156,a13d7,20.1,70.4,1545682800
6157,a13d7,20.2,70.6,1545682920
6158,a13d7,20.2,70.4,1545683040
6159,a13d7,20.2,70.4,1545683160
6160,a13d7,20.2,70.5,1545683340
6161,a13d7,20.1,71,1545683460
6162,a13d7,20,71.8,1545683580
6163,a13d7,19.8,72,1545683700
6164,a13d7,19.8,72.5,1545683820
6165,a13d7,19.9,72.9,1545683940
6166,a13d7,19.8,72.6,1545684060
6167,a13d7,19.8,72.2,1545684180
6168,a13d7,19.8,71.7,1545684300
6169,a13d7,20,71.3,1545684420
6170,a13d7,20,71.8,1545684540
6171,a13d7,20.1,70.4,1545684660
6172,a13d7,20.1,71.7,1545684780
6173,a13d7,20,71.2,1545684900
6174,a13d7,20.1,71,1545685020
6175,a13d7,20.1,70.5,1545685140
6176,a13d7,20.2,71,1545685260
6177,a13d7,20.3,70.9,1545685380
6178,a13d7,20.3,71.9,1545685500
6179,a13d7,20.3,70.9,1545685620
6180,a13d7,20.3,70.7,1545685740
6181,a13d7,20.3,70.5,1545685860
6182,a13d7,20.3,71,1545685980
6183,a13d7,20.3,70.8,1545686100
6184,a13d7,20.3,70.5,1545686220
6185,a13d7,20.3,70.1,1545686340
6186,a13d7,20.3,70.7,1545686460
6187,a13d7,20.2,70.1,1545686580
6188,a13d7,20.3,70.2,1545686700
6189,a13d7,20.3,70.4,1545686820
6190,a13d7,20.3,70.1,1545686940
6191,a13d7,20.3,70,1545687120
6192,a13d7,20.3,70,1545687240
6193,a13d7,20.4,70,1545687360
6194,a13d7,20.3,69.5,1545687480
6195,a13d7,20.2,69.6,1545687600
6196,a13d7,20.2,70.4,1545687720
6197,a13d7,20.3,69.2,1545687840
6198,a13d7,20.2,69.2,1545687960
6199,a13d7,20.2,69.5,1545688080
6200,a13d7,20.2,69.7,1545688200
6201,a13d7,20.2,68.4,1545688320
6202,a13d7,20.2,68.1,1545688440
6203,a13d7,20.1,68.2,1545688560
6204,a13d7,20.1,68.1,1545688680
6205,a13d7,20.1,68.6,1545688800
6206,a13d7,19.9,68.7,1545688920
6207,a13d7,20,68.8,1545689040
6208,a13d7,19.9,69.6,1545689160
6209,a13d7,19.8,69.7,1545689280
6210,a13d7,19.7,69.9,1545689400
6211,a13d7,19.7,69.6,1545689520
6212,a13d7,19.8,69.5,1545689640
6213,a13d7,19.9,68.9,1545689760
6214,a13d7,20.1,68.4,1545689880
6215,a13d7,20.1,68,1545690000
6216,a13d7,20.1,68.8,1545690120
6217,a13d7,20.1,68.7,1545690240
6218,a13d7,20.1,68.9,1545690360
6219,a13d7,20.2,69.5,1545690480
6220,a13d7,20.2,69.5,1545690660
6221,a13d7,20.2,68.8,1545690780
6222,a13d7,20.2,67.7,1545690900
6223,a13d7,20.2,67.3,1545691020
6224,a13d7,20.3,67.7,1545691140
6225,a13d7,20.3,67.2,1545691260
6226,a13d7,20.3,67.9,1545691380
6227,a13d7,20.3,68.3,1545691500
6228,a13d7,20.3,67.9,1545691620
6229,a13d7,20.3,67.7,1545691740
6230,a13d7,20.4,67.8,1545691860
6231,a13d7,20.4,67.8,1545691980
6232,a13d7,20.3,67.4,1545692100
6233,a13d7,20.3,67.5,1545692220
6234,a13d7,20.4,67.7,1545692340
6235,a13d7,20.4,67.5,1545692460
6236,a13d7,20.4,67.5,1545692580
6237,a13d7,20.4,67.6,1545692700
6238,a13d7,20.3,67.3,1545692820
6239,a13d7,20.4,67.7,1545692940
6240,a13d7,20.3,67.5,1545693060
6241,a13d7,20.3,67.5,1545693180
6242,a13d7,20.3,67.7,1545693300
6243,a13d7,20.3,67.8,1545693420
6244,a13d7,20.3,67.9,1545693540
6245,a13d7,20.3,67.8,1545693660
6246,a13d7,20.3,67.8,1545693840
6247,a13d7,20.2,68.1,1545693960
6248,a13d7,20.3,67.9,1545694080
6249,a13d7,20.2,68.1,1545694200
6250,a13d7,20.2,67.7,1545694320
6251,a13d7,20.2,67.9,1545694440
6252,a13d7,19.9,68.8,1545694560
6253,a13d7,19.9,69.2,1545694680
6254,a13d7,19.8,69.8,1545694800
6255,a13d7,19.8,69.7,1545694920
6256,a13d7,19.8,69.7,1545695040
6257,a13d7,19.8,69.3,1545695160
6258,a13d7,19.8,70,1545695280
6259,a13d7,19.8,70,1545695400
6260,a13d7,19.8,70.4,1545695520
6261,a13d7,19.8,70.5,1545695640
6262,a13d7,19.8,69.9,1545695760
6263,a13d7,19.9,69.6,1545695880
6264,a13d7,20,69.6,1545696000
6265,a13d7,20.1,69.8,1545696120
6266,a13d7,20,70.2,1545696240
6267,a13d7,20.1,69.4,1545696360
6268,a13d7,20.2,69.5,1545696480
6269,a13d7,20.1,69.5,1545696600
6270,a13d7,20.1,69.7,1545696720
6271,a13d7,20.3,70,1545696840
6272,a13d7,20,69.7,1545696960
6273,a13d7,20.2,69.8,1545697080
6274,a13d7,20.2,69.4,1545697260
6275,a13d7,20.2,69.4,1545697380
6276,a13d7,20.2,69.3,1545697500
6277,a13d7,20.2,69.3,1545697620
6278,a13d7,20.2,69.2,1545697740
6279,a13d7,20.3,69.3,1545697860
6280,a13d7,20.2,69.9,1545697980
6281,a13d7,20.2,69.2,1545698100
6282,a13d7,20.3,69.1,1545698220
6283,a13d7,20.2,69.1,1545698340
6284,a13d7,20.3,69,1545698460
6285,a13d7,20.3,69.1,1545698580
6286,a13d7,20.2,69.2,1545698700
6287,a13d7,20.2,69.2,1545698820
6288,a13d7,20.2,69.1,1545698940
6289,a13d7,20.2,69.1,1545699060
6290,a13d7,20.2,69.2,1545699180
6291,a13d7,20.2,69.5,1545699300
6292,a13d7,20.1,69.3,1545699420
6293,a13d7,20.1,69.2,1545699540
6294,a13d7,20,69,1545699660
6295,a13d7,20.1,69.4,1545699780
6296,a13d7,20.2,69,1545699900
6297,a13d7,20.2,68.8,1545700020
6298,a13d7,20.3,68.9,1545700140
6299,a13d7,20.3,69,1545700260
6300,a13d7,20.3,69.7,1545700380
6301,a13d7,20.1,70.7,1545700500
6302,a13d7,20.1,71.2,1545700620
6303,a13d7,20.1,71.5,1545700800
6304,a13d7,20.1,71.4,1545700920
6305,a13d7,20,71.5,1545701040
6306,a13d7,20,71.7,1545701160
6307,a13d7,20.2,71.5,1545701280
6308,a13d7,20.2,71.7,1545701400
6309,a13d7,20.3,71.2,1545701520
6310,a13d7,20.4,71,1545701640
6311,a13d7,20.4,71.4,1545701760
6312,a13d7,20.4,71.4,1545701880
6313,a13d7,20.4,71.4,1545702000
6314,a13d7,20.5,71.3,1545702120
6315,a13d7,20.5,71.5,1545702240
6316,a13d7,20.5,71.5,1545702360
6317,a13d7,20.5,71.3,1545702480
6318,a13d7,20.5,71,1545702600
6319,a13d7,20.5,71.3,1545702720
6320,a13d7,20.6,71.2,1545702840
6321,a13d7,20.6,71.1,1545702960
6322,a13d7,20.6,71.1,1545703080
6323,a13d7,20.5,71,1545703200
6324,a13d7,20.6,70.8,1545703320
6325,a13d7,20.6,70.8,1545703440
6326,a13d7,20.6,71,1545703560
6327,a13d7,20.5,71.1,1545703680
6328,a13d7,20.4,71.2,1545703800
6329,a13d7,20.5,71.3,1545703980
6330,a13d7,20.4,71.4,1545704100
6331,a13d7,20.4,71.4,1545704220
6332,a13d7,20.4,71.4,1545704340
6333,a13d7,20.6,71.7,1545704460
6334,a13d7,20.5,71.3,1545704580
6335,a13d7,20.4,71.3,1545704700
6336,a13d7,20.4,71.5,1545704820
6337,a13d7,20.4,71.2,1545704940
6338,a13d7,20.4,71.2,1545705060
6339,a13d7,20.5,71.2,1545705180
6340,a13d7,20.4,71.5,1545705300
6341,a13d7,20.3,71.9,1545705420
6342,a13d7,20.4,72,1545705540
6343,a13d7,20.4,72.5,1545705660
6344,a13d7,20.3,73.1,1545705780
6345,a13d7,20.1,73.8,1545705900
6346,a13d7,20.2,74,1545706020
6347,a13d7,20.2,74.5,1545706140
6348,a13d7,20.1,74.7,1545706260
6349,a13d7,20.2,74.7,1545706380
6350,a13d7,20.2,74.7,1545706500
6351,a13d7,20.2,74.8,1545706620
6352,a13d7,20.3,74.4,1545706740
6353,a13d7,20.3,74.5,1545706860
6354,a13d7,20.5,73.8,1545706980
6355,a13d7,20.5,73.5,1545707100
6356,a13d7,20.6,73.2,1545707280
6357,a13d7,20.7,72.9,1545707400
6358,a13d7,20.8,72.6,1545707520
6359,a13d7,20.8,72.8,1545707640
6360,a13d7,20.8,72.9,1545707760
6361,a13d7,20.9,72.4,1545707880
6362,a13d7,20.9,72.6,1545708000
6363,a13d7,20.7,72.4,1545708120
6364,a13d7,20.8,72.8,1545708240
6365,a13d7,20.8,72.6,1545708360
6366,a13d7,20.8,72.6,1545708480
6367,a13d7,20.9,73.3,1545708600
6368,a13d7,20.9,72.3,1545708720
6369,a13d7,20.8,72.7,1545708840
6370,a13d7,20.8,72.7,1545708960
6371,a13d7,20.9,72.9,1545709080
6372,a13d7,20.8,72.9,1545709200
6373,a13d7,20.8,73,1545709320
6374,a13d7,20.8,73,1545709440
6375,a13d7,20.8,73,1545709560
6376,a13d7,20.8,72.8,1545709680
6377,a13d7,20.8,72.9,1545709860
6378,a13d7,20.8,73,1545709980
6379,a13d7,20.8,72.7,1545710100
6380,a13d7,20.8,73,1545710220
6381,a13d7,20.6,73.8,1545710340
6382,a13d7,20.5,75.1,1545710460
6383,a13d7,20.4,75.6,1545710580
6384,a13d7,20.4,76.1,1545710700
6385,a13d7,20.4,76.4,1545710820
6386,a13d7,20.4,76.4,1545710940
6387,a13d7,20.4,76.3,1545711060
6388,a13d7,20.4,76.3,1545711180
6389,a13d7,20.4,76.7,1545711300
6390,a13d7,20.4,76.7,1545711420
6391,a13d7,20.3,77,1545711540
6392,a13d7,20.3,77.1,1545711660
6393,a13d7,20.3,77.3,1545711780
6394,a13d7,20.3,77.7,1545711900
6395,a13d7,20.3,77.8,1545712020
6396,a13d7,20.3,77.7,1545712140
6397,a13d7,20.2,77.9,1545712260
6398,a13d7,20.3,78.1,1545712380
6399,a13d7,20.3,78.1,1545712500
6400,a13d7,20.3,77.7,1545712620
6401,a13d7,20.4,77.4,1545712740
6402,a13d7,20.7,76.8,1545712860
6403,a13d7,20.8,76.3,1545712980
6404,a13d7,20.8,76.3,1545713100
6405,a13d7,20.8,76.2,1545713280
6406,a13d7,20.8,76.1,1545713400
6407,a13d7,20.7,76,1545713520
6408,a13d7,20.8,76.1,1545713640
6409,a13d7,20.7,76.3,1545713760
6410,a13d7,20.8,75.7,1545713880
6411,a13d7,20.8,76,1545714000
6412,a13d7,20.7,76.2,1545714120
6413,a13d7,20.7,76,1545714240
6414,a13d7,20.8,76,1545714360
6415,a13d7,20.8,76,1545714480
6416,a13d7,20.8,76,1545714600
6417,a13d7,20.8,76,1545714720
6418,a13d7,21,75.7,1545714840
6419,a13d7,21,75.4,1545714960
6420,a13d7,21,75.4,1545715080
6421,a13d7,20.8,76.3,1545715200
6422,a13d7,20.8,76.4,1545715320
6423,a13d7,20.6,77,1545715440
6424,a13d7,20.6,77.5,1545715560
6425,a13d7,20.6,77.5,1545715680
6426,a13d7,20.5,77.5,1545715800
6427,a13d7,20.5,77.4,1545715920
6428,a13d7,20.6,77.5,1545716040
6429,a13d7,20.5,77.4,1545716160
6430,a13d7,20.5,77.4,1545716280
6431,a13d7,20.5,77.7,1545716400
6432,a13d7,20.5,77.5,1545716520
6433,a13d7,20.6,77.5,1545716700
6434,a13d7,20.5,77.6,1545716820
6435,a13d7,20.6,77.9,1545716940
6436,a13d7,20.6,77.7,1545717060
6437,a13d7,20.5,78,1545717180
6438,a13d7,20.5,78,1545717300
6439,a13d7,20.5,78,1545717420
6440,a13d7,20.4,78.2,1545717540
6441,a13d7,20.5,78.2,1545717660
6442,a13d7,20.4,78.5,1545717780
6443,a13d7,20.5,78.3,1545717900
6444,a13d7,20.4,78.4,1545718020
6445,a13d7,20.4,79.5,1545718140
6446,a13d7,20.4,79.2,1545718260
6447,a13d7,20.5,79.2,1545718380
6448,a13d7,20.4,79.2,1545718500
6449,a13d7,20.6,78.5,1545718620
6450,a13d7,20.6,78.1,1545718740
6451,a13d7,20.8,77.7,1545718860
6452,a13d7,20.7,77.6,1545718980
6453,a13d7,20.8,77.7,1545719100
6454,a13d7,20.8,77.3,1545719220
6455,a13d7,20.9,77.3,1545719340
6456,a13d7,20.9,77.3,1545719460
6457,a13d7,21,77.1,1545719580
6458,a13d7,21,76.7,1545719700
6459,a13d7,21.1,76.5,1545719820
6460,a13d7,21.1,76.4,1545719940
6461,a13d7,21.1,76.5,1545720120
6462,a13d7,21.1,76.4,1545720240
6463,a13d7,21.1,76,1545720360
6464,a13d7,21.1,76.1,1545720480
6465,a13d7,21.1,75.8,1545720600
6466,a13d7,21.1,76.2,1545720720
6467,a13d7,21.1,76.3,1545720840
6468,a13d7,21.1,76.2,1545720960
6469,a13d7,21.1,76.2,1545721080
6470,a13d7,21.1,75.9,1545721200
6471,a13d7,21,76.3,1545721320
6472,a13d7,20.7,77,1545721440
6473,a13d7,20.8,77.9,1545721560
6474,a13d7,20.7,77.9,1545721680
6475,a13d7,20.7,78.2,1545721800
6476,a13d7,20.7,77.9,1545721920
6477,a13d7,20.7,78.2,1545722040
6478,a13d7,20.7,78.5,1545722160
6479,a13d7,20.7,78.5,1545722280
6480,a13d7,20.6,78.8,1545722400
6481,a13d7,20.6,78.9,1545722520
6482,a13d7,20.6,78.9,1545722640
6483,a13d7,20.6,79,1545722760
6484,a13d7,20.6,78.8,1545722880
6485,a13d7,20.6,78.8,1545723000
6486,a13d7,20.6,79,1545723120
6487,a13d7,20.6,79.1,1545723240
6488,a13d7,20.6,79.2,1545723360
6489,a13d7,20.6,79.7,1545723480
6490,a13d7,20.5,80.2,1545723660
6491,a13d7,20.5,79.4,1545723780
6492,a13d7,20.5,79.3,1545723900
6493,a13d7,20.5,79.6,1545724020
6494,a13d7,20.6,79.7,1545724140
6495,a13d7,20.5,80,1545724260
6496,a13d7,20.4,80.4,1545724380
6497,a13d7,20.4,80.5,1545724500
6498,a13d7,20.4,80.6,1545724620
6499,a13d7,20.4,80.5,1545724740
6500,a13d7,20.6,79.8,1545724860
6501,a13d7,20.8,79.2,1545724980
6502,a13d7,20.8,78.9,1545725100
6503,a13d7,20.9,78.7,1545725220
6504,a13d7,20.9,78.5,1545725340
6505,a13d7,21,78.3,1545725460
6506,a13d7,21,78.1,1545725580
6507,a13d7,21,77.9,1545725700
6508,a13d7,21.1,77.9,1545725820
6509,a13d7,21.1,77.8,1545725940
6510,a13d7,21.1,77.5,1545726060
6511,a13d7,21.1,77.6,1545726180
6512,a13d7,21.1,77.6,1545726300
6513,a13d7,21.2,77.3,1545726420
6514,a13d7,21.2,77.3,1545726540
6515,a13d7,21.2,77,1545726660
6516,a13d7,21.1,77,1545726780
6517,a13d7,21.2,77.2,1545726900
6518,a13d7,21.1,77.1,1545727020
6519,a13d7,21.1,77.1,1545727200
6520,a13d7,21.1,77,1545727320
6521,a13d7,21.1,77,1545727440
6522,a13d7,21,77.2,1545727560
6523,a13d7,21,77.5,1545727680
6524,a13d7,20.9,77.2,1545727800
6525,a13d7,20.8,77.6,1545727920
6526,a13d7,20.7,77.8,1545728040
6527,a13d7,20.7,78.1,1545728160
6528,a13d7,20.7,78,1545728280
6529,a13d7,20.6,78.1,1545728400
6530,a13d7,20.6,79.1,1545728520
6531,a13d7,20.7,78,1545728640
6532,a13d7,20.6,77.8,1545728760
6533,a13d7,20.6,78.1,1545728880
6534,a13d7,20.5,78.1,1545729000
6535,a13d7,20.5,78.2,1545729120
6536,a13d7,20.5,78.4,1545729240
6537,a13d7,20.5,78.1,1545729360
6538,a13d7,20.5,78.2,1545729480
6539,a13d7,20.5,78.3,1545729600
6540,a13d7,20.4,78.2,1545729720
6541,a13d7,20.5,78.2,1545729840
6542,a13d7,20.4,78.1,1545729960
6543,a13d7,20.4,78.4,1545730080
6544,a13d7,20.4,78.4,1545730200
6545,a13d7,20.4,78.5,1545730320
6546,a13d7,20.5,78.2,1545730500
6547,a13d7,20.6,77.9,1545730620
6548,a13d7,20.9,77.6,1545730740
6549,a13d7,20.8,77.3,1545730860
6550,a13d7,20.8,77.3,1545730980
6551,a13d7,20.8,77.2,1545731100
6552,a13d7,20.7,76.7,1545731220
6553,a13d7,20.9,76.8,1545731340
6554,a13d7,20.8,76.7,1545731460
6555,a13d7,20.9,76.5,1545731580
6556,a13d7,20.9,76.3,1545731700
6557,a13d7,20.9,76,1545731820
6558,a13d7,20.9,75.8,1545731940
6559,a13d7,20.9,75.7,1545732060
6560,a13d7,20.9,75.6,1545732180
6561,a13d7,20.9,75.8,1545732300
6562,a13d7,20.8,75.6,1545732420
6563,a13d7,21,75.6,1545732540
6564,a13d7,21,75.6,1545732660
6565,a13d7,21,75.3,1545732780
6566,a13d7,21,75.3,1545732900
6567,a13d7,21,75.2,1545733020
6568,a13d7,20.9,75.3,1545733140
6569,a13d7,21,75.2,1545733260
6570,a13d7,20.9,75,1545733380
6571,a13d7,20.9,75,1545733500
6572,a13d7,20.9,75.1,1545733620
6573,a13d7,20.9,74.9,1545733740
6574,a13d7,20.9,74.9,1545733860
6575,a13d7,20.7,75.5,1545734040
6576,a13d7,20.7,75.5,1545734160
6577,a13d7,20.9,75,1545734280
6578,a13d7,20.8,75.4,1545734400
6579,a13d7,20.8,75.6,1545734520
6580,a13d7,20.6,76.5,1545734640
6581,a13d7,20.6,76.6,1545734760
6582,a13d7,20.5,76.8,1545734880
6583,a13d7,20.5,76.7,1545735000
6584,a13d7,20.6,76.6,1545735120
6585,a13d7,20.6,76.2,1545735240
6586,a13d7,20.6,76.6,1545735360
6587,a13d7,20.5,76.6,1545735480
6588,a13d7,20.5,76.9,1545735600
6589,a13d7,20.5,76.7,1545735720
6590,a13d7,20.4,76.7,1545735840
6591,a13d7,20.6,75.4,1545735960
6592,a13d7,20.7,75.2,1545736080
6593,a13d7,20.8,75.3,1545736200
6594,a13d7,20.8,75.3,1545736320
6595,a13d7,20.8,75.7,1545736440
6596,a13d7,20.8,75.4,1545736560
6597,a13d7,20.8,75.4,1545736680
6598,a13d7,20.8,75.5,1545736800
6599,a13d7,20.8,75.3,1545736920
6600,a13d7,20.9,75.2,1545737040
6601,a13d7,20.9,74.9,1545737160
6602,a13d7,21,74.9,1545737280
6603,a13d7,21,74.8,1545737400
6604,a13d7,20.9,74.7,1545737580
6605,a13d7,21,74.5,1545737700
6606,a13d7,21.1,74.3,1545737820
6607,a13d7,21,74.2,1545737940
6608,a13d7,21.1,74.2,1545738060
6609,a13d7,21,74,1545738180
6610,a13d7,21,74,1545738300
6611,a13d7,21,74,1545738420
6612,a13d7,21,73.9,1545738540
6613,a13d7,21,73.7,1545738660
6614,a13d7,21.1,73.7,1545738780
6615,a13d7,21.1,73.9,1545738900
6616,a13d7,21.1,73.9,1545739020
6617,a13d7,21,72,1545739140
6618,a13d7,21.1,72.3,1545739260
6619,a13d7,21.1,69.9,1545739380
6620,a13d7,21,68.1,1545739500
6621,a13d7,20.9,68.5,1545739620
6622,a13d7,20.7,68.5,1545739740
6623,a13d7,20.9,67.7,1545739860
6624,a13d7,20.9,67.7,1545739980
6625,a13d7,20.8,67.4,1545740100
6626,a13d7,20.7,67.2,1545740220
6627,a13d7,20.7,66.9,1545740340
6628,a13d7,20.6,67.5,1545740460
6629,a13d7,20.6,67,1545740580
6630,a13d7,20.6,66.5,1545740700
6631,a13d7,20.6,67.1,1545740820
6632,a13d7,20.5,68.2,1545741000
6633,a13d7,20.6,67.9,1545741120
6634,a13d7,20.6,68.6,1545741240
6635,a13d7,20.6,68.4,1545741360
6636,a13d7,20.6,67.8,1545741480
6637,a13d7,20.6,67.4,1545741600
6638,a13d7,20.6,67.1,1545741720
6639,a13d7,20.6,67,1545741840
6640,a13d7,20.7,67.3,1545741960
6641,a13d7,20.6,67.1,1545742080
6642,a13d7,20.7,67.5,1545742200
6643,a13d7,20.6,67.5,1545742320
6644,a13d7,20.6,67.8,1545742440
6645,a13d7,20.7,67.6,1545742560
6646,a13d7,20.7,67,1545742680
6647,a13d7,20.6,66.2,1545742800
6648,a13d7,20.7,66,1545742920
6649,a13d7,20.6,65.9,1545743040
6650,a13d7,20.6,65.9,1545743160
6651,a13d7,20.6,65.8,1545743280
6652,a13d7,20.6,65.8,1545743400
6653,a13d7,20.7,65.7,1545743520
6654,a13d7,20.6,65.8,1545743640
6655,a13d7,20.6,65.4,1545743760
6656,a13d7,20.6,65.5,1545743880
6657,a13d7,20.6,65.7,1545744000
6658,a13d7,20.6,65.5,1545744120
6659,a13d7,20.6,65.5,1545744300
6660,a13d7,20.6,65.6,1545744420
6661,a13d7,20.6,65.5,1545744540
6662,a13d7,20.6,65.3,1545744660
6663,a13d7,20.7,65.4,1545744780
6664,a13d7,20.6,65.3,1545744900
6665,a13d7,20.5,65.2,1545745020
6666,a13d7,20.6,65.2,1545745140
6667,a13d7,20.6,65.4,1545745260
6668,a13d7,20.5,65.1,1545745380
6669,a13d7,20.5,65.3,1545745500
6670,a13d7,20.5,65.1,1545745620
6671,a13d7,20.5,65,1545745740
6672,a13d7,20.4,65.1,1545745860
6673,a13d7,20.5,65.6,1545745980
6674,a13d7,20.5,65.2,1545746100
6675,a13d7,20.4,65.4,1545746220
6676,a13d7,20.4,65.3,1545746340
6677,a13d7,20.4,65.5,1545746460
6678,a13d7,20.3,65.4,1545746580
6679,a13d7,20.4,65.4,1545746700
6680,a13d7,20.3,65.2,1545746820
6681,a13d7,20.3,65.5,1545746940
6682,a13d7,20.4,65.5,1545747060
6683,a13d7,20.3,65.5,1545747180
6684,a13d7,20.4,65.4,1545747300
6685,a13d7,20.4,65.4,1545747420
6686,a13d7,20.4,65.2,1545747540
6687,a13d7,20.4,65.4,1545747720
6688,a13d7,20.4,65.2,1545747840
6689,a13d7,20.4,65.2,1545747960
6690,a13d7,20.4,65.2,1545748080
6691,a13d7,20.5,65.1,1545748200
6692,a13d7,20.4,65,1545748320
6693,a13d7,20.4,65.1,1545748440
6694,a13d7,20.4,64.9,1545748560
6695,a13d7,20.5,64.8,1545748680
6696,a13d7,20.5,65,1545748800
6697,a13d7,20.5,64.7,1545748920
6698,a13d7,20.5,64.5,1545749040
6699,a13d7,20.4,64.5,1545749160
6700,a13d7,20.4,64.6,1545749280
6701,a13d7,20.4,64.5,1545749400
6702,a13d7,20.5,64.5,1545749520
6703,a13d7,20.4,64.4,1545749640
6704,a13d7,20.4,64.4,1545749760
6705,a13d7,20.5,64.5,1545749880
6706,a13d7,20.5,64.5,1545750000
6707,a13d7,20.4,64.4,1545750120
6708,a13d7,20.4,64.4,1545750240
6709,a13d7,20.4,64.4,1545750360
6710,a13d7,20.3,64.4,1545750480
6711,a13d7,20.4,64.4,1545750600
6712,a13d7,20.4,64.3,1545750720
6713,a13d7,20.4,64.2,1545750840
6714,a13d7,20.3,64.2,1545751020
6715,a13d7,20.3,64.4,1545751140
6716,a13d7,20.3,64.4,1545751260
6717,a13d7,20.3,64.6,1545751380
6718,a13d7,20.3,64.5,1545751500
6719,a13d7,20.2,64.5,1545751620
6720,a13d7,20.2,64.8,1545751740
6721,a13d7,20.2,64.8,1545751860
6722,a13d7,20.2,64.8,1545751980
6723,a13d7,20.1,64.5,1545752100
6724,a13d7,20.2,64.7,1545752220
6725,a13d7,20.2,64.8,1545752340
6726,a13d7,20.2,64.8,1545752460
6727,a13d7,20.1,64.7,1545752580
6728,a13d7,20.2,64.5,1545752700
6729,a13d7,20.1,64.5,1545752820
6730,a13d7,20.2,64.6,1545752940
6731,a13d7,20.3,64.8,1545753060
6732,a13d7,20.2,64.7,1545753180
6733,a13d7,20.2,64.6,1545753300
6734,a13d7,20.2,64.8,1545753420
6735,a13d7,20.3,64.5,1545753540
6736,a13d7,20.2,64.5,1545753660
6737,a13d7,20.3,64.6,1545753780
6738,a13d7,20.3,64.1,1545753900
6739,a13d7,20.2,64.2,1545754020
6740,a13d7,20.2,64.2,1545754200
6741,a13d7,20.3,64,1545754320
6742,a13d7,20.3,64.1,1545754440
6743,a13d7,20.3,64,1545754560
6744,a13d7,20.3,64,1545754680
6745,a13d7,20.3,63.8,1545754800
6746,a13d7,20.3,63.8,1545754920
6747,a13d7,20.3,64,1545755040
6748,a13d7,20.2,63.9,1545755160
6749,a13d7,20.3,63.8,1545755280
6750,a13d7,20.3,63.8,1545755400
6751,a13d7,20.3,63.8,1545755520
6752,a13d7,20.3,63.8,1545755640
6753,a13d7,20.2,63.8,1545755760
6754,a13d7,20.2,63.8,1545755880
6755,a13d7,20.2,64,1545756000
6756,a13d7,20.2,64.1,1545756120
6757,a13d7,20.1,64.1,1545756240
6758,a13d7,20.1,64,1545756360
6759,a13d7,20.1,64.1,1545756480
6760,a13d7,20.1,64.1,1545756600
6761,a13d7,20.1,64.2,1545756720
6762,a13d7,20.1,64,1545756840
6763,a13d7,20.1,64.1,1545756960
6764,a13d7,20,64.3,1545757080
6765,a13d7,20,64.1,1545757200
6766,a13d7,20,64.2,1545757320
6767,a13d7,20.1,64.5,1545757440
6768,a13d7,20.1,64.4,1545757560
6769,a13d7,20,64.3,1545757740
6770,a13d7,20,64.4,1545757860
6771,a13d7,20,64.2,1545757980
6772,a13d7,19.9,64.2,1545758100
6773,a13d7,20.1,64.2,1545758220
